game_id,season,season_type,game_date
0022500286,2025-26,Regular Season,2025-11-25
0022500287,2025-26,Regular Season,2025-11-25
0022500288,2025-26,Regular Season,2025-11-25
0022500289,2025-26,Regular Season,2025-11-25
0022500290,2025-26,Regular Season,2025-11-25
0022500291,2025-26,Regular Season,2025-11-25
0022500292,2025-26,Regular Season,2025-11-25
0022500060,2025-26,Regular Season,2025-11-26
0022500061,2025-26,Regular Season,2025-11-26
0022500062,2025-26,Regular Season,2025-11-26
0022500063,2025-26,Regular Season,2025-11-26
0022500064,2025-26,Regular Season,2025-11-26
0022500065,2025-26,Regular Season,2025-11-26
0022500066,2025-26,Regular Season,2025-11-26
0022500067,2025-26,Regular Season,2025-11-26
0022500068,2025-26,Regular Season,2025-11-26
0022500293,2025-26,Regular Season,2025-11-29
0022500294,2025-26,Regular Season,2025-11-29
0022500295,2025-26,Regular Season,2025-11-29
0022500296,2025-26,Regular Season,2025-11-29
0022500297,2025-26,Regular Season,2025-11-29
0022500298,2025-26,Regular Season,2025-11-29
0022500299,2025-26,Regular Season,2025-11-29
0022500300,2025-26,Regular Season,2025-11-29
0022500301,2025-26,Regular Season,2025-11-30
0022500302,2025-26,Regular Season,2025-11-30
0022500303,2025-26,Regular Season,2025-11-30
0022500304,2025-26,Regular Season,2025-11-30
0022500305,2025-26,Regular Season,2025-11-30
0022500306,2025-26,Regular Season,2025-11-30
0022500307,2025-26,Regular Season,2025-11-30
0022500308,2025-26,Regular Season,2025-11-30
0022500309,2025-26,Regular Season,2025-12-02
0022500310,2025-26,Regular Season,2025-12-02
0022500311,2025-26,Regular Season,2025-12-02
0022500312,2025-26,Regular Season,2025-12-02
0022500313,2025-26,Regular Season,2025-12-02
0022500314,2025-26,Regular Season,2025-12-02
0022500315,2025-26,Regular Season,2025-12-02
0022500316,2025-26,Regular Season,2025-12-02
0022500317,2025-26,Regular Season,2025-12-02
0022500318,2025-26,Regular Season,2025-12-03
0022500319,2025-26,Regular Season,2025-12-03
0022500320,2025-26,Regular Season,2025-12-03
0022500321,2025-26,Regular Season,2025-12-03
0022500322,2025-26,Regular Season,2025-12-03
0022500323,2025-26,Regular Season,2025-12-03
0022500324,2025-26,Regular Season,2025-12-04
0022500325,2025-26,Regular Season,2025-12-04
0022500326,2025-26,Regular Season,2025-12-04
0022500327,2025-26,Regular Season,2025-12-04
0022500328,2025-26,Regular Season,2025-12-04
0022500329,2025-26,Regular Season,2025-12-04
0022500330,2025-26,Regular Season,2025-12-04
0022500331,2025-26,Regular Season,2025-12-04
0022500332,2025-26,Regular Season,2025-12-04
0022500333,2025-26,Regular Season,2025-12-05
0022500334,2025-26,Regular Season,2025-12-05
0022500335,2025-26,Regular Season,2025-12-05
0022500336,2025-26,Regular Season,2025-12-05
0022500337,2025-26,Regular Season,2025-12-05
0022500350,2025-26,Regular Season,2025-12-06
0022500351,2025-26,Regular Season,2025-12-06
0022500352,2025-26,Regular Season,2025-12-06
0022500353,2025-26,Regular Season,2025-12-06
0022500354,2025-26,Regular Season,2025-12-06
0022500355,2025-26,Regular Season,2025-12-06
0022500356,2025-26,Regular Season,2025-12-06
0022500357,2025-26,Regular Season,2025-12-07
0022500358,2025-26,Regular Season,2025-12-07
0022500359,2025-26,Regular Season,2025-12-07
0022500360,2025-26,Regular Season,2025-12-07
0022500361,2025-26,Regular Season,2025-12-07
0022500362,2025-26,Regular Season,2025-12-07
0022500363,2025-26,Regular Season,2025-12-07
0022501201,2025-26,Regular Season,2025-12-09
0022501202,2025-26,Regular Season,2025-12-09
0022501203,2025-26,Regular Season,2025-12-11
0022501204,2025-26,Regular Season,2025-12-11
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500318,2025-26,Regular Season,2025-12-03
0022500319,2025-26,Regular Season,2025-12-03
0022500320,2025-26,Regular Season,2025-12-03
0022500321,2025-26,Regular Season,2025-12-03
0022500322,2025-26,Regular Season,2025-12-03
0022500323,2025-26,Regular Season,2025-12-03
0022500324,2025-26,Regular Season,2025-12-04
0022500325,2025-26,Regular Season,2025-12-04
0022500326,2025-26,Regular Season,2025-12-04
0022500327,2025-26,Regular Season,2025-12-04
0022500328,2025-26,Regular Season,2025-12-04
0022500329,2025-26,Regular Season,2025-12-04
0022500330,2025-26,Regular Season,2025-12-04
0022500331,2025-26,Regular Season,2025-12-04
0022500332,2025-26,Regular Season,2025-12-04
0022500333,2025-26,Regular Season,2025-12-05
0022500334,2025-26,Regular Season,2025-12-05
0022500335,2025-26,Regular Season,2025-12-05
0022500336,2025-26,Regular Season,2025-12-05
0022500337,2025-26,Regular Season,2025-12-05
0022500350,2025-26,Regular Season,2025-12-06
0022500351,2025-26,Regular Season,2025-12-06
0022500352,2025-26,Regular Season,2025-12-06
0022500353,2025-26,Regular Season,2025-12-06
0022500354,2025-26,Regular Season,2025-12-06
0022500355,2025-26,Regular Season,2025-12-06
0022500356,2025-26,Regular Season,2025-12-06
0022500357,2025-26,Regular Season,2025-12-07
0022500358,2025-26,Regular Season,2025-12-07
0022500359,2025-26,Regular Season,2025-12-07
0022500360,2025-26,Regular Season,2025-12-07
0022500361,2025-26,Regular Season,2025-12-07
0022500362,2025-26,Regular Season,2025-12-07
0022500363,2025-26,Regular Season,2025-12-07
0022501201,2025-26,Regular Season,2025-12-09
0022501202,2025-26,Regular Season,2025-12-09
0022501203,2025-26,Regular Season,2025-12-11
0022501204,2025-26,Regular Season,2025-12-11
0022501205,2025-26,Regular Season,2025-12-12
0022501206,2025-26,Regular Season,2025-12-12
0022501207,2025-26,Regular Season,2025-12-12
0022501208,2025-26,Regular Season,2025-12-12
0022501229,2025-26,Regular Season,2025-12-13
0022501230,2025-26,Regular Season,2025-12-13
0022501216,2025-26,Regular Season,2025-12-14
0022501217,2025-26,Regular Season,2025-12-14
0022501218,2025-26,Regular Season,2025-12-14
0022501219,2025-26,Regular Season,2025-12-14
0022501220,2025-26,Regular Season,2025-12-14
0022501221,2025-26,Regular Season,2025-12-14
0022501223,2025-26,Regular Season,2025-12-14
0022501228,2025-26,Regular Season,2025-12-14
0022501222,2025-26,Regular Season,2025-12-16
0022501224,2025-26,Regular Season,2025-12-16
0022501225,2025-26,Regular Season,2025-12-16
0022501226,2025-26,Regular Season,2025-12-16
0022501227,2025-26,Regular Season,2025-12-16
0062500001,2025-26,Regular Season,2025-12-17
0022500367,2025-26,Regular Season,2025-12-18
0022500368,2025-26,Regular Season,2025-12-18
0022500369,2025-26,Regular Season,2025-12-19
0022500370,2025-26,Regular Season,2025-12-19
0022500371,2025-26,Regular Season,2025-12-19
0022500372,2025-26,Regular Season,2025-12-19
0022500373,2025-26,Regular Season,2025-12-19
0022500374,2025-26,Regular Season,2025-12-19
0022500375,2025-26,Regular Season,2025-12-19
0022500376,2025-26,Regular Season,2025-12-19
0022500377,2025-26,Regular Season,2025-12-19
0022500378,2025-26,Regular Season,2025-12-19
0022500379,2025-26,Regular Season,2025-12-19
0022500380,2025-26,Regular Season,2025-12-19
0022500318,2025-26,Regular Season,2025-12-03
0022500319,2025-26,Regular Season,2025-12-03
0022500320,2025-26,Regular Season,2025-12-03
0022500321,2025-26,Regular Season,2025-12-03
0022500322,2025-26,Regular Season,2025-12-03
0022500323,2025-26,Regular Season,2025-12-03
0022500324,2025-26,Regular Season,2025-12-04
0022500325,2025-26,Regular Season,2025-12-04
0022500326,2025-26,Regular Season,2025-12-04
0022500327,2025-26,Regular Season,2025-12-04
0022500328,2025-26,Regular Season,2025-12-04
0022500329,2025-26,Regular Season,2025-12-04
0022500330,2025-26,Regular Season,2025-12-04
0022500331,2025-26,Regular Season,2025-12-04
0022500332,2025-26,Regular Season,2025-12-04
0022500333,2025-26,Regular Season,2025-12-05
0022500334,2025-26,Regular Season,2025-12-05
0022500335,2025-26,Regular Season,2025-12-05
0022500336,2025-26,Regular Season,2025-12-05
0022500337,2025-26,Regular Season,2025-12-05
0022500350,2025-26,Regular Season,2025-12-06
0022500351,2025-26,Regular Season,2025-12-06
0022500352,2025-26,Regular Season,2025-12-06
0022500353,2025-26,Regular Season,2025-12-06
0022500354,2025-26,Regular Season,2025-12-06
0022500355,2025-26,Regular Season,2025-12-06
0022500356,2025-26,Regular Season,2025-12-06
0022500357,2025-26,Regular Season,2025-12-07
0022500358,2025-26,Regular Season,2025-12-07
0022500359,2025-26,Regular Season,2025-12-07
0022500360,2025-26,Regular Season,2025-12-07
0022500361,2025-26,Regular Season,2025-12-07
0022500362,2025-26,Regular Season,2025-12-07
0022500363,2025-26,Regular Season,2025-12-07
0022501201,2025-26,Regular Season,2025-12-09
0022501202,2025-26,Regular Season,2025-12-09
0022501203,2025-26,Regular Season,2025-12-11
0022501204,2025-26,Regular Season,2025-12-11
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022501205,2025-26,Regular Season,2025-12-12
0022501206,2025-26,Regular Season,2025-12-12
0022501207,2025-26,Regular Season,2025-12-12
0022501208,2025-26,Regular Season,2025-12-12
0022501229,2025-26,Regular Season,2025-12-13
0022501230,2025-26,Regular Season,2025-12-13
0022501216,2025-26,Regular Season,2025-12-14
0022501217,2025-26,Regular Season,2025-12-14
0022501218,2025-26,Regular Season,2025-12-14
0022501219,2025-26,Regular Season,2025-12-14
0022501220,2025-26,Regular Season,2025-12-14
0022501221,2025-26,Regular Season,2025-12-14
0022501223,2025-26,Regular Season,2025-12-14
0022501228,2025-26,Regular Season,2025-12-14
0022501222,2025-26,Regular Season,2025-12-16
0022501224,2025-26,Regular Season,2025-12-16
0022501225,2025-26,Regular Season,2025-12-16
0022501226,2025-26,Regular Season,2025-12-16
0022501227,2025-26,Regular Season,2025-12-16
0062500001,2025-26,Regular Season,2025-12-17
0022500367,2025-26,Regular Season,2025-12-18
0022500368,2025-26,Regular Season,2025-12-18
0022500369,2025-26,Regular Season,2025-12-19
0022500370,2025-26,Regular Season,2025-12-19
0022500371,2025-26,Regular Season,2025-12-19
0022500372,2025-26,Regular Season,2025-12-19
0022500373,2025-26,Regular Season,2025-12-19
0022500374,2025-26,Regular Season,2025-12-19
0022500375,2025-26,Regular Season,2025-12-19
0022500376,2025-26,Regular Season,2025-12-19
0022500377,2025-26,Regular Season,2025-12-19
0022500378,2025-26,Regular Season,2025-12-19
0022500379,2025-26,Regular Season,2025-12-19
0022500380,2025-26,Regular Season,2025-12-19
0022500386,2025-26,Regular Season,2025-12-20
0022500387,2025-26,Regular Season,2025-12-20
0022500388,2025-26,Regular Season,2025-12-20
0022500389,2025-26,Regular Season,2025-12-20
0022500390,2025-26,Regular Season,2025-12-20
0022500391,2025-26,Regular Season,2025-12-20
0022500392,2025-26,Regular Season,2025-12-20
0022500393,2025-26,Regular Season,2025-12-20
0022500394,2025-26,Regular Season,2025-12-20
0022500395,2025-26,Regular Season,2025-12-20
0022500396,2025-26,Regular Season,2025-12-21
0022500397,2025-26,Regular Season,2025-12-21
0022500398,2025-26,Regular Season,2025-12-21
0022500399,2025-26,Regular Season,2025-12-21
0022500400,2025-26,Regular Season,2025-12-21
0022500401,2025-26,Regular Season,2025-12-21
0022500402,2025-26,Regular Season,2025-12-23
0022500403,2025-26,Regular Season,2025-12-23
0022500404,2025-26,Regular Season,2025-12-23
0022500405,2025-26,Regular Season,2025-12-23
0022500406,2025-26,Regular Season,2025-12-23
0022500407,2025-26,Regular Season,2025-12-23
0022500408,2025-26,Regular Season,2025-12-23
0022500409,2025-26,Regular Season,2025-12-24
0022500410,2025-26,Regular Season,2025-12-24
0022500411,2025-26,Regular Season,2025-12-24
0022500412,2025-26,Regular Season,2025-12-24
0022500413,2025-26,Regular Season,2025-12-24
0022500414,2025-26,Regular Season,2025-12-24
0022500415,2025-26,Regular Season,2025-12-24
0022500416,2025-26,Regular Season,2025-12-24
0022500417,2025-26,Regular Season,2025-12-24
0022500418,2025-26,Regular Season,2025-12-24
0022500419,2025-26,Regular Season,2025-12-24
0022500420,2025-26,Regular Season,2025-12-24
0022500421,2025-26,Regular Season,2025-12-24
0022500422,2025-26,Regular Season,2025-12-24
0022500009,2025-26,Regular Season,2025-12-25
0022500010,2025-26,Regular Season,2025-12-25
0022500011,2025-26,Regular Season,2025-12-25
0022500012,2025-26,Regular Season,2025-12-25
0022500013,2025-26,Regular Season,2025-12-25
0022500432,2025-26,Regular Season,2025-12-27
0022500433,2025-26,Regular Season,2025-12-27
0022500434,2025-26,Regular Season,2025-12-27
0022500435,2025-26,Regular Season,2025-12-27
0022500436,2025-26,Regular Season,2025-12-27
0022500437,2025-26,Regular Season,2025-12-27
0022500438,2025-26,Regular Season,2025-12-27
0022500439,2025-26,Regular Season,2025-12-27
0022500440,2025-26,Regular Season,2025-12-27
0022500441,2025-26,Regular Season,2025-12-28
0022500442,2025-26,Regular Season,2025-12-28
0022500443,2025-26,Regular Season,2025-12-28
0022500444,2025-26,Regular Season,2025-12-28
0022500445,2025-26,Regular Season,2025-12-28
0022500446,2025-26,Regular Season,2025-12-28
0022501205,2025-26,Regular Season,2025-12-12
0022501206,2025-26,Regular Season,2025-12-12
0022501207,2025-26,Regular Season,2025-12-12
0022501208,2025-26,Regular Season,2025-12-12
0022501229,2025-26,Regular Season,2025-12-13
0022501230,2025-26,Regular Season,2025-12-13
0022501216,2025-26,Regular Season,2025-12-14
0022501217,2025-26,Regular Season,2025-12-14
0022501218,2025-26,Regular Season,2025-12-14
0022501219,2025-26,Regular Season,2025-12-14
0022501220,2025-26,Regular Season,2025-12-14
0022501221,2025-26,Regular Season,2025-12-14
0022501223,2025-26,Regular Season,2025-12-14
0022501228,2025-26,Regular Season,2025-12-14
0022501222,2025-26,Regular Season,2025-12-16
0022501224,2025-26,Regular Season,2025-12-16
0022501225,2025-26,Regular Season,2025-12-16
0022501226,2025-26,Regular Season,2025-12-16
0022501227,2025-26,Regular Season,2025-12-16
0062500001,2025-26,Regular Season,2025-12-17
0022500367,2025-26,Regular Season,2025-12-18
0022500368,2025-26,Regular Season,2025-12-18
0022500369,2025-26,Regular Season,2025-12-19
0022500370,2025-26,Regular Season,2025-12-19
0022500371,2025-26,Regular Season,2025-12-19
0022500372,2025-26,Regular Season,2025-12-19
0022500373,2025-26,Regular Season,2025-12-19
0022500374,2025-26,Regular Season,2025-12-19
0022500375,2025-26,Regular Season,2025-12-19
0022500376,2025-26,Regular Season,2025-12-19
0022500377,2025-26,Regular Season,2025-12-19
0022500378,2025-26,Regular Season,2025-12-19
0022500379,2025-26,Regular Season,2025-12-19
0022500380,2025-26,Regular Season,2025-12-19
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500386,2025-26,Regular Season,2025-12-20
0022500387,2025-26,Regular Season,2025-12-20
0022500388,2025-26,Regular Season,2025-12-20
0022500389,2025-26,Regular Season,2025-12-20
0022500390,2025-26,Regular Season,2025-12-20
0022500391,2025-26,Regular Season,2025-12-20
0022500392,2025-26,Regular Season,2025-12-20
0022500393,2025-26,Regular Season,2025-12-20
0022500394,2025-26,Regular Season,2025-12-20
0022500395,2025-26,Regular Season,2025-12-20
0022500396,2025-26,Regular Season,2025-12-21
0022500397,2025-26,Regular Season,2025-12-21
0022500398,2025-26,Regular Season,2025-12-21
0022500399,2025-26,Regular Season,2025-12-21
0022500400,2025-26,Regular Season,2025-12-21
0022500401,2025-26,Regular Season,2025-12-21
0022500402,2025-26,Regular Season,2025-12-23
0022500403,2025-26,Regular Season,2025-12-23
0022500404,2025-26,Regular Season,2025-12-23
0022500405,2025-26,Regular Season,2025-12-23
0022500406,2025-26,Regular Season,2025-12-23
0022500407,2025-26,Regular Season,2025-12-23
0022500408,2025-26,Regular Season,2025-12-23
0022500409,2025-26,Regular Season,2025-12-24
0022500410,2025-26,Regular Season,2025-12-24
0022500411,2025-26,Regular Season,2025-12-24
0022500412,2025-26,Regular Season,2025-12-24
0022500413,2025-26,Regular Season,2025-12-24
0022500414,2025-26,Regular Season,2025-12-24
0022500415,2025-26,Regular Season,2025-12-24
0022500416,2025-26,Regular Season,2025-12-24
0022500417,2025-26,Regular Season,2025-12-24
0022500418,2025-26,Regular Season,2025-12-24
0022500419,2025-26,Regular Season,2025-12-24
0022500420,2025-26,Regular Season,2025-12-24
0022500421,2025-26,Regular Season,2025-12-24
0022500422,2025-26,Regular Season,2025-12-24
0022500009,2025-26,Regular Season,2025-12-25
0022500010,2025-26,Regular Season,2025-12-25
0022500011,2025-26,Regular Season,2025-12-25
0022500012,2025-26,Regular Season,2025-12-25
0022500013,2025-26,Regular Season,2025-12-25
0022500432,2025-26,Regular Season,2025-12-27
0022500433,2025-26,Regular Season,2025-12-27
0022500434,2025-26,Regular Season,2025-12-27
0022500435,2025-26,Regular Season,2025-12-27
0022500436,2025-26,Regular Season,2025-12-27
0022500437,2025-26,Regular Season,2025-12-27
0022500438,2025-26,Regular Season,2025-12-27
0022500439,2025-26,Regular Season,2025-12-27
0022500440,2025-26,Regular Season,2025-12-27
0022500441,2025-26,Regular Season,2025-12-28
0022500442,2025-26,Regular Season,2025-12-28
0022500443,2025-26,Regular Season,2025-12-28
0022500444,2025-26,Regular Season,2025-12-28
0022500445,2025-26,Regular Season,2025-12-28
0022500446,2025-26,Regular Season,2025-12-28
0022500386,2025-26,Regular Season,2025-12-20
0022500387,2025-26,Regular Season,2025-12-20
0022500388,2025-26,Regular Season,2025-12-20
0022500389,2025-26,Regular Season,2025-12-20
0022500390,2025-26,Regular Season,2025-12-20
0022500391,2025-26,Regular Season,2025-12-20
0022500392,2025-26,Regular Season,2025-12-20
0022500393,2025-26,Regular Season,2025-12-20
0022500394,2025-26,Regular Season,2025-12-20
0022500395,2025-26,Regular Season,2025-12-20
0022500396,2025-26,Regular Season,2025-12-21
0022500397,2025-26,Regular Season,2025-12-21
0022500398,2025-26,Regular Season,2025-12-21
0022500399,2025-26,Regular Season,2025-12-21
0022500400,2025-26,Regular Season,2025-12-21
0022500401,2025-26,Regular Season,2025-12-21
0022500402,2025-26,Regular Season,2025-12-23
0022500403,2025-26,Regular Season,2025-12-23
0022500404,2025-26,Regular Season,2025-12-23
0022500405,2025-26,Regular Season,2025-12-23
0022500406,2025-26,Regular Season,2025-12-23
0022500407,2025-26,Regular Season,2025-12-23
0022500408,2025-26,Regular Season,2025-12-23
0022500409,2025-26,Regular Season,2025-12-24
0022500410,2025-26,Regular Season,2025-12-24
0022500411,2025-26,Regular Season,2025-12-24
0022500412,2025-26,Regular Season,2025-12-24
0022500413,2025-26,Regular Season,2025-12-24
0022500414,2025-26,Regular Season,2025-12-24
0022500415,2025-26,Regular Season,2025-12-24
0022500416,2025-26,Regular Season,2025-12-24
0022500417,2025-26,Regular Season,2025-12-24
0022500418,2025-26,Regular Season,2025-12-24
0022500419,2025-26,Regular Season,2025-12-24
0022500420,2025-26,Regular Season,2025-12-24
0022500421,2025-26,Regular Season,2025-12-24
0022500422,2025-26,Regular Season,2025-12-24
0022500009,2025-26,Regular Season,2025-12-25
0022500010,2025-26,Regular Season,2025-12-25
0022500011,2025-26,Regular Season,2025-12-25
0022500012,2025-26,Regular Season,2025-12-25
0022500013,2025-26,Regular Season,2025-12-25
0022500432,2025-26,Regular Season,2025-12-27
0022500433,2025-26,Regular Season,2025-12-27
0022500434,2025-26,Regular Season,2025-12-27
0022500435,2025-26,Regular Season,2025-12-27
0022500436,2025-26,Regular Season,2025-12-27
0022500437,2025-26,Regular Season,2025-12-27
0022500438,2025-26,Regular Season,2025-12-27
0022500439,2025-26,Regular Season,2025-12-27
0022500440,2025-26,Regular Season,2025-12-27
0022500441,2025-26,Regular Season,2025-12-28
0022500442,2025-26,Regular Season,2025-12-28
0022500443,2025-26,Regular Season,2025-12-28
0022500444,2025-26,Regular Season,2025-12-28
0022500445,2025-26,Regular Season,2025-12-28
0022500446,2025-26,Regular Season,2025-12-28
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500447,2025-26,Regular Season,2025-12-30
0022500448,2025-26,Regular Season,2025-12-30
0022500449,2025-26,Regular Season,2025-12-30
0022500450,2025-26,Regular Season,2025-12-30
0022500451,2025-26,Regular Season,2025-12-30
0022500452,2025-26,Regular Season,2025-12-30
0022500453,2025-26,Regular Season,2025-12-30
0022500454,2025-26,Regular Season,2025-12-30
0022500455,2025-26,Regular Season,2025-12-30
0022500456,2025-26,Regular Season,2025-12-30
0022500457,2025-26,Regular Season,2025-12-30
0022500462,2025-26,Regular Season,2025-12-31
0022500463,2025-26,Regular Season,2025-12-31
0022500464,2025-26,Regular Season,2025-12-31
0022500465,2025-26,Regular Season,2025-12-31
0022500466,2025-26,Regular Season,2025-12-31
0022500467,2025-26,Regular Season,2025-12-31
0022500468,2025-26,Regular Season,2025-12-31
0022500469,2025-26,Regular Season,2025-12-31
0022500470,2025-26,Regular Season,2025-12-31
0022500471,2025-26,Regular Season,2026-01-01
0022500472,2025-26,Regular Season,2026-01-01
0022500473,2025-26,Regular Season,2026-01-01
0022500474,2025-26,Regular Season,2026-01-01
0022500475,2025-26,Regular Season,2026-01-01
0022500486,2025-26,Regular Season,2026-01-03
0022500487,2025-26,Regular Season,2026-01-03
0022500488,2025-26,Regular Season,2026-01-03
0022500489,2025-26,Regular Season,2026-01-03
0022500490,2025-26,Regular Season,2026-01-03
0022500491,2025-26,Regular Season,2026-01-03
0022500492,2025-26,Regular Season,2026-01-03
0022500493,2025-26,Regular Season,2026-01-03
0022500494,2025-26,Regular Season,2026-01-04
0022500495,2025-26,Regular Season,2026-01-04
0022500496,2025-26,Regular Season,2026-01-04
0022500497,2025-26,Regular Season,2026-01-04
0022500498,2025-26,Regular Season,2026-01-04
0022500499,2025-26,Regular Season,2026-01-04
0022500500,2025-26,Regular Season,2026-01-04
0022500501,2025-26,Regular Season,2026-01-04
0022500502,2025-26,Regular Season,2026-01-06
0022500503,2025-26,Regular Season,2026-01-06
0022500504,2025-26,Regular Season,2026-01-06
0022500505,2025-26,Regular Season,2026-01-06
0022500506,2025-26,Regular Season,2026-01-06
0022500507,2025-26,Regular Season,2026-01-06
0022500508,2025-26,Regular Season,2026-01-06
0022500509,2025-26,Regular Season,2026-01-06
0022500510,2025-26,Regular Season,2026-01-07
0022500511,2025-26,Regular Season,2026-01-07
0022500512,2025-26,Regular Season,2026-01-07
0022500513,2025-26,Regular Season,2026-01-07
0022500514,2025-26,Regular Season,2026-01-07
0022500515,2025-26,Regular Season,2026-01-07
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500447,2025-26,Regular Season,2025-12-30
0022500448,2025-26,Regular Season,2025-12-30
0022500449,2025-26,Regular Season,2025-12-30
0022500450,2025-26,Regular Season,2025-12-30
0022500451,2025-26,Regular Season,2025-12-30
0022500452,2025-26,Regular Season,2025-12-30
0022500453,2025-26,Regular Season,2025-12-30
0022500454,2025-26,Regular Season,2025-12-30
0022500455,2025-26,Regular Season,2025-12-30
0022500456,2025-26,Regular Season,2025-12-30
0022500457,2025-26,Regular Season,2025-12-30
0022500462,2025-26,Regular Season,2025-12-31
0022500463,2025-26,Regular Season,2025-12-31
0022500464,2025-26,Regular Season,2025-12-31
0022500465,2025-26,Regular Season,2025-12-31
0022500466,2025-26,Regular Season,2025-12-31
0022500467,2025-26,Regular Season,2025-12-31
0022500468,2025-26,Regular Season,2025-12-31
0022500469,2025-26,Regular Season,2025-12-31
0022500470,2025-26,Regular Season,2025-12-31
0022500471,2025-26,Regular Season,2026-01-01
0022500472,2025-26,Regular Season,2026-01-01
0022500473,2025-26,Regular Season,2026-01-01
0022500474,2025-26,Regular Season,2026-01-01
0022500475,2025-26,Regular Season,2026-01-01
0022500486,2025-26,Regular Season,2026-01-03
0022500487,2025-26,Regular Season,2026-01-03
0022500488,2025-26,Regular Season,2026-01-03
0022500489,2025-26,Regular Season,2026-01-03
0022500490,2025-26,Regular Season,2026-01-03
0022500491,2025-26,Regular Season,2026-01-03
0022500492,2025-26,Regular Season,2026-01-03
0022500493,2025-26,Regular Season,2026-01-03
0022500494,2025-26,Regular Season,2026-01-04
0022500495,2025-26,Regular Season,2026-01-04
0022500496,2025-26,Regular Season,2026-01-04
0022500497,2025-26,Regular Season,2026-01-04
0022500498,2025-26,Regular Season,2026-01-04
0022500499,2025-26,Regular Season,2026-01-04
0022500500,2025-26,Regular Season,2026-01-04
0022500501,2025-26,Regular Season,2026-01-04
0022500502,2025-26,Regular Season,2026-01-06
0022500503,2025-26,Regular Season,2026-01-06
0022500504,2025-26,Regular Season,2026-01-06
0022500505,2025-26,Regular Season,2026-01-06
0022500506,2025-26,Regular Season,2026-01-06
0022500507,2025-26,Regular Season,2026-01-06
0022500508,2025-26,Regular Season,2026-01-06
0022500509,2025-26,Regular Season,2026-01-06
0022500510,2025-26,Regular Season,2026-01-07
0022500511,2025-26,Regular Season,2026-01-07
0022500512,2025-26,Regular Season,2026-01-07
0022500513,2025-26,Regular Season,2026-01-07
0022500514,2025-26,Regular Season,2026-01-07
0022500515,2025-26,Regular Season,2026-01-07
0022500447,2025-26,Regular Season,2025-12-30
0022500448,2025-26,Regular Season,2025-12-30
0022500449,2025-26,Regular Season,2025-12-30
0022500450,2025-26,Regular Season,2025-12-30
0022500451,2025-26,Regular Season,2025-12-30
